source_id,file_path,file_name,format,status,error_message,file_size_bytes,file_sha256,text_length,text_sha256,duplicate_file_group,source_has_multiple_files,raw_text_output,processed_at_utc
S228,core/S228_dc285395-en.pdf,S228_dc285395-en.pdf,pdf,ok,,6298649,5cfe3a8bd1138df236e736af776430ac62bf673693cbc5a5ee44199673391fd3,6871,8d98d9e47ed6f03b32451cb1793f2d72147e673a443cf2159a9f5ac66c1b0ccd,,False,raw_text/S228.txt,2026-05-17T13:52:46.727935+00:00
S229,core/S229_eedbe25b-en.pdf,S229_eedbe25b-en.pdf,pdf,ok,,1906193,7ce07ff1e7bd9c041367d13aef0fd50b28daf9dbb2f2f2c6bf1546b75a468ed2,33191,30be398fc1dced23ba2975201264f625ca74e3208ad36df5640f736d7bc78edc,,False,raw_text/S229.txt,2026-05-17T13:52:46.727935+00:00
S230,core/S230_1352ec7a-en.pdf,S230_1352ec7a-en.pdf,pdf,ok,,260057,ce6f77082b78b666a550942eeb1071523d45f233d6cee4eaa877137392c1f12e,7158,824a3ed889b0c5f56cbb9a9d9d7aaaf62b3bc95fba574f211760b6c775a05afc,,False,raw_text/S230.txt,2026-05-17T13:52:46.727935+00:00
S231,core/S231_ba997ec7-en.pdf,S231_ba997ec7-en.pdf,pdf,ok,,270008,9e4eeb013193e3be54c1b7dc7bbcbe6df51dbb601f9d476c3ef58f90eb8bfd2c,9183,adacf0ae51e951f3435bb816d910397d1535782bbe6375ae287e96eaedb14f45,,False,raw_text/S231.txt,2026-05-17T13:52:46.727935+00:00
S232,core/S232_636e4c7a-en.pdf,S232_636e4c7a-en.pdf,pdf,ok,,259743,7c6eaf18350b1a1b5e6e7fa0d92ec79f3a061eee2fbcbbfba1304ee55fda541e,6788,8d19d85001fe1ecde3cbc2d755f1086940497aa330ee6d223669f10743a68c92,,False,raw_text/S232.txt,2026-05-17T13:52:46.727935+00:00
S233,core/S233_f17c5d6a-en.pdf,S233_f17c5d6a-en.pdf,pdf,ok,,799636,ada0b7b75b4206cb9ab0768cf252e10ab098a542a468c6c5869041c15d080dde,23278,b010d0d9dd0bfad629a10fcc99dca2b477a8b4216f039e4448b65f96ff33ce4a,,False,raw_text/S233.txt,2026-05-17T13:52:46.727935+00:00
S234,core/S234_7376478c-en.pdf,S234_7376478c-en.pdf,pdf,ok,,863981,f354b7f9d3626d15a8be3ba40f20c9ae0bcc68820d3b1dd3d1eb8721bc2fe870,17775,bb6e374972d37f8250308ee5b1732d6f2e18176adc6042ed6d19b66dde760b00,,False,raw_text/S234.txt,2026-05-17T13:52:46.727935+00:00
S235,core/S235_e7d20315-en.pdf,S235_e7d20315-en.pdf,pdf,ok,,6234400,d3572b159deb72815f41660a45558341d911dc76596dcee15521e999c42b9edc,1533614,86b46fa3dcc9debd2e0e49ac5745a5c9400bae1a5c5b04eee2948c6f2a4b0d44,,False,raw_text/S235.txt,2026-05-17T13:52:46.727935+00:00
S236,core/S236_2024 IFAR_Annual Accounts_COM_2025_359_1_EU_WEB.pdf,S236_2024 IFAR_Annual Accounts_COM_2025_359_1_EU_WEB.pdf,pdf,ok,,3253335,4320419af917e26ff9b2998bfea7959a6a68f875c685d9baf0b36f8337224e83,548743,319509a848156ae2e80698d81cb6e13926f88f9c1cf7bb6417f4e5db4afb0a87,,False,raw_text/S236.txt,2026-05-17T13:52:46.727935+00:00
S237,core/S237_OP_AAR_2024_final.pdf,S237_OP_AAR_2024_final.pdf,pdf,ok,,10667795,2be35f0f82ff1f179bd81f9d6ff81f41328c698fbe539b9625e5e6a9b13ddc6a,891,8cb43c214ccce09a25f9c7c20441e1aedef39a402de5b0ba91fc19539d9ddb0e,,False,raw_text/S237.txt,2026-05-17T13:52:46.727935+00:00
S238,core/S238_RTD_AAR_2024_final.pdf,S238_RTD_AAR_2024_final.pdf,pdf,ok,,2116977,cc7b06330537c4fe6d1a6904f577542476539579d1779af3ac39ffcbcca7fac6,166269,62dcd121b3438ea88e8403c8e891ada0ae7b14e122fcb2f961672f49399c3ed0,,False,raw_text/S238.txt,2026-05-17T13:52:46.727935+00:00
S239,core/S239_JRC_AAR_2024_final .pdf,S239_JRC_AAR_2024_final .pdf,pdf,ok,,1679729,a9d07bc93797ea87b7ea5a1a661fb160c4f75913ba66649f4009fd681fcdafef,108237,aff590dadcf158fb1a37eeb4b3d614730bd9a9aa2de54b88a9173e112357950b,,False,raw_text/S239.txt,2026-05-17T13:52:46.727935+00:00
S240,core/S240_Report on the 2024 elections to the European Parliament.pdf,S240_Report on the 2024 elections to the European Parliament.pdf,pdf,ok,,537039,6497ac5ee3450afd4ef11d073016186b89d4480dc366dc180936c25ea0da69aa,115882,c6a1627c20d52ebe99971cba8bb9f4fb2b04995bc13c87655f1d0c1f2da4b86e,,False,raw_text/S240.txt,2026-05-17T13:52:46.727935+00:00
S241,core/S241_COM_2025_871_1_EN.pdf,S241_COM_2025_871_1_EN.pdf,pdf,ok,,5130338,d3176261665b89d767cf525ba4a442c99cd0118c28062ce3f74df1ad4e2a7195,325,107b75b8b45c042352c13576eb1e103676513114e835e28ce7fb0454ceab8882,,False,raw_text/S241.txt,2026-05-17T13:52:46.727935+00:00
S242,core/S242_EFB 2025 Annual Report.pdf,S242_EFB 2025 Annual Report.pdf,pdf,ok,,3034889,2016e49796ef7433cd40e379818848ffd6589a175727436503be57b56de9bf30,671616,01af038293c411784e2b74e6a147664df31e45f13e7e6db94c5c1e229ffa49bb,,False,raw_text/S242.txt,2026-05-17T13:52:46.727935+00:00
S243,core/S243_COM_2024_702_1_EN.pdf,S243_COM_2024_702_1_EN.pdf,pdf,ok,,390247,bba90b5ab8dbd1d8aa9710884467f98c0b07b07e58955f45b45fb18fae75ab0e,39455,0bc854051a8b77024ced2da33ea12fdbd79238cdf66bded7f2aeeb0ae0e7a998,,False,raw_text/S243.txt,2026-05-17T13:52:46.727935+00:00
S244,core/S244_DB2025-WD-01-programme-performance-statement.pdf,S244_DB2025-WD-01-programme-performance-statement.pdf,pdf,ok,,6590208,3d1def239c8d320df16b4d75c8c06d0082bb1863de96a73c696718d4af229f44,23060,91eac79d4d8881d23b9ea1da763618de94e53d5b934a0f00ce8c804087035285,,False,raw_text/S244.txt,2026-05-17T13:52:46.727935+00:00
S245,core/S245_debtadvice_final_report.pdf,S245_debtadvice_final_report.pdf,pdf,ok,,3769772,aeaf4cfb20b7f60bbf9d9f783c31082754cc810531220b4f2d9d45dd7b793a83,275002,b2185fa32ca7fb45de4c7f1a76d9e2f51e8057a050c2fb032524a3e3d136e4f8,,False,raw_text/S245.txt,2026-05-17T13:52:46.727935+00:00
S246,core/S246_2024 Gen Z en Millennial Survey _ Deloitte Nederland.pdf,S246_2024 Gen Z en Millennial Survey _ Deloitte Nederland.pdf,pdf,ok,,79030,a8291e70856743ea04e63e3d50789ba8dd98856bdc5aa3e2c5bb881dc2b91781,6972,65eb7a6cddb46ad9809a1a1e0973e38c96f87b2192224cc8131c57b17c6b7d5c,,False,raw_text/S246.txt,2026-05-17T13:52:46.727935+00:00
S247,core/S247_Deloitte’s 2024 Gen Z and Millennial Survey _ Deloitte Global.pdf,S247_Deloitte’s 2024 Gen Z and Millennial Survey _ Deloitte Global.pdf,pdf,ok,,106483,b2da34059eaaa6e19015c37fa357ee63f67dbf263814474b9bc69a02446a462f,10958,de313447faae94bc9f23988b61c554afcea6e5abb74bcdd137ca05b58bb4c92d,,False,raw_text/S247.txt,2026-05-17T13:52:46.727935+00:00
S248,core/S248_consumer-loyalty-survey.pdf,S248_consumer-loyalty-survey.pdf,pdf,ok,,8300344,af6948cc1a70c1770011dea1700342202a9f140bcf34997e9c930c6679de0c1b,19922,bca375f4ca93b845e62b55cacfe52c2cd014198fbfd47acccf82ae01f67c723a,,False,raw_text/S248.txt,2026-05-17T13:52:46.727935+00:00
S249,core/S249_Digital Consumer Trends.pdf,S249_Digital Consumer Trends.pdf,pdf,ok,,58670,c485705e2a3c85a2172b1389308476f5b3ddd8cc99d2343dc3d7f4e4c6f87e3f,687,38afb70b2ca96a5a7dafb04908a7e636221e6b420c16371c23cf2d824ba36a17,,False,raw_text/S249.txt,2026-05-17T13:52:46.727935+00:00
S250,core/S250_scale-ups-confidence-survey-2024-eu-report.pdf,S250_scale-ups-confidence-survey-2024-eu-report.pdf,pdf,ok,,5897854,5f175cefe6fd690a7c6ae303059646f084ce552adba7e90927ed67cc16f3e011,65878,5b7271196796e2f07dc37ebff51482d910930131f2d45028ddbb043e92f88720,,False,raw_text/S250.txt,2026-05-17T13:52:46.727935+00:00
S251,core/S251_NASDAQ_META_2024.pdf,S251_NASDAQ_META_2024.pdf,pdf,ok,,2456817,be49f4b35fc1e04ef48562c4c93763d00f316d8002cf7adbe7fb6d3aff6d64b9,553089,236d8e296f12b86c6caa3242dd8aa0e37a0681d8552fdb364ee466c704ff6297,file_sha256:be49f4b35fc1e04e,False,raw_text/S251.txt,2026-05-17T13:52:46.727935+00:00
S252,core/S252_NYSE_ORCL_2024.pdf,S252_NYSE_ORCL_2024.pdf,pdf,ok,,2343899,70241530f3237a198d7bd51abf6d902a0d3afbacfee2698658361ee14fd87388,715707,472c9361f279e192263df161999c7f7d7cf0dd1c3e545f8436e7c49cb04e1797,,False,raw_text/S252.txt,2026-05-17T13:52:46.727935+00:00
S253,core/S253_NYSE_SAP_2024.pdf,S253_NYSE_SAP_2024.pdf,pdf,ok,,6136658,8d8a860a17d9dfcd6d019d58bb2d07c5e6a4284f8b111313baeb190f48250040,1108730,c8bc42ad4eeec0facb3e565d8c38613179bbac2117bc636912ee3e07b56f4188,,False,raw_text/S253.txt,2026-05-17T13:52:46.727935+00:00
S254,core/S254_zurich_2024.pdf,S254_zurich_2024.pdf,pdf,ok,,18641599,4de572356b43a7bbba2fcff8db0146513d969a61b2e1485d401407d6bbe2ea3c,1419106,027a8f8f1ceac44aa16483c46bb04d01f1cf0be77e460f0a781af7cc1242e673,,False,raw_text/S254.txt,2026-05-17T13:52:46.727935+00:00
S255,core/S255_NASDAQ_META_2024.pdf,S255_NASDAQ_META_2024.pdf,pdf,ok,,2456817,be49f4b35fc1e04ef48562c4c93763d00f316d8002cf7adbe7fb6d3aff6d64b9,553089,236d8e296f12b86c6caa3242dd8aa0e37a0681d8552fdb364ee466c704ff6297,file_sha256:be49f4b35fc1e04e,False,raw_text/S255.txt,2026-05-17T13:52:46.727935+00:00
S256,core/S256_NYSE_CWAN_2024.pdf,S256_NYSE_CWAN_2024.pdf,pdf,ok,,1265068,410447cbf49cc44c5cabe663254ae2b73fc81d49ac0530d7c26a5e541795c5d9,446078,7d75e800be9f5c5a381e99e6a85467efc146b37ef882aa04b3e27202fbc5a079,,False,raw_text/S256.txt,2026-05-17T13:52:46.727935+00:00
S257,core/S257_gea-group_2024.pdf,S257_gea-group_2024.pdf,pdf,ok,,18359214,f293593c82e464c9fc8c96a2d02bb57b8d4fea0be6199aefab4f984e2d6767a6,1478304,f3dacb9b2c24c640f8af21e0d964dd0983615cdb8b6cd237e24a7049e6fbbda3,,False,raw_text/S257.txt,2026-05-17T13:52:46.727935+00:00
S258,core/S258_NYSE_C_2024.pdf,S258_NYSE_C_2024.pdf,pdf,ok,,9582034,c3aa3536367a3e00437303ba43bbb5785a63909348477a59aa5879b0f4ae440b,1290111,5786046293920fc0ac2464752e2b70d807d33f2e6d4acb8e83ac75d2a16c8eea,,False,raw_text/S258.txt,2026-05-17T13:52:46.727935+00:00
S259,core/S259_LSE_ULVR_2024.pdf,S259_LSE_ULVR_2024.pdf,pdf,ok,,16949978,c15d7a38b41d7baef49e78a9db9bbb1deaeec685ec160d1b7478c062eef8d6f2,1314092,fdb4cc5b414315976c253fcdb819470c2da4c66d9b3aa0013527e82a6990c091,,False,raw_text/S259.txt,2026-05-17T13:52:46.727935+00:00
S260,core/S260_NYSE_KO_2024.pdf,S260_NYSE_KO_2024.pdf,pdf,ok,,9275167,9a208552a31a8ffe592b8f0cac6892d072f4efa3e9cf8fa3888641b8bf658133,706140,2506832e473616bffa3bd6d05e9734eeecd3c3de1b00e0ee3709d48d1bb4c5dc,,False,raw_text/S260.txt,2026-05-17T13:52:46.727935+00:00
S261,core/S261_2303.18223v19.pdf,S261_2303.18223v19.pdf,pdf,ok,,5853703,585551fe1a17793d141f6bff3e595e63151e867a53353991c3c9891facc72377,861917,f3638440285e3654b31db1af5dff0c9673b266d87e3dd466e29f59d8b388d22d,,False,raw_text/S261.txt,2026-05-17T13:52:46.727935+00:00
S262,core/S262_2410.12837v1.pdf,S262_2410.12837v1.pdf,pdf,ok,,523247,0e0ea3430c2cba9a8f5dd06e17581e7cdaa42184130b69ff733a5ff9fc6a37db,52294,76486456d9a110d69e427c0247e216e17d992cab630c17f0d072ae6d674fc42b,,False,raw_text/S262.txt,2026-05-17T13:52:46.727935+00:00
S263,core/S263_2407.00783v1.pdf,S263_2407.00783v1.pdf,pdf,ok,,12528238,a8f0462e6c30e7680447056b92de7f19990d32dd4130ebaada7d4dd1607c4560,122691,9b6893bc1b836529ae52cd644af720e684956d3a7d29ce15aa5c0cd696171724,,False,raw_text/S263.txt,2026-05-17T13:52:46.727935+00:00
S264,core/S264_2409.16694v3.pdf,S264_2409.16694v3.pdf,pdf,ok,,18957554,1b434d6270cf73d3a9b8e972dc55d10c3fc6a068b5516252501f29cf34372dc0,158160,afee53dfcc799695aebbb247d5baf509865e9230bb116dfe50ba604eba67b96a,,False,raw_text/S264.txt,2026-05-17T13:52:46.727935+00:00
S265,core/S265_2405.07437v2.pdf,S265_2405.07437v2.pdf,pdf,ok,,573447,9ec643765eb079660cad9cf2bf7dcd3371e9ab9e05b1f94573cc101fb4a25374,65467,208bd671aaf95738afcf9bc5476a9c47dcfb6e750d0ce1457e88f0ff6e940bcd,,False,raw_text/S265.txt,2026-05-17T13:52:46.727935+00:00
S266,core/S266_2405.03636v3.pdf,S266_2405.03636v3.pdf,pdf,ok,,3085122,c739d843d8f8a43049ce1e22e56de6b8c16a309b1ab6f693c0829500fabe1c77,154349,abef052485a6e20a22b4b372dcf871a65518bcd52b9de4c213ce2d6a2c17d32e,,False,raw_text/S266.txt,2026-05-17T13:52:46.727935+00:00
S267,core/S267_2312.03863v4.pdf,S267_2312.03863v4.pdf,pdf,ok,,2126214,f411cc40dde380942e8caae3cbc59e2cd56e8300b7df0e27b0b32fba8391ee76,279625,39480a10f4a32364254404576532bf8945db5163ab0b0bc3d5e931f455069ded,,False,raw_text/S267.txt,2026-05-17T13:52:46.727935+00:00
S268,core/S268_2409.14924v1.pdf,S268_2409.14924v1.pdf,pdf,ok,,2113832,f1f55ce3edb6cfa73373aaf659d4d3c1e3a0863e7be2004d13b049c709b56af7,115832,174e0e0aae88e7477e9b4a3b26465499c41f781f06607cff4446f2eed8b0c269,,False,raw_text/S268.txt,2026-05-17T13:52:46.727935+00:00
S269,core/S269_2401.04472v3.pdf,S269_2401.04472v3.pdf,pdf,ok,,336237,4792abfd0e8ddb01c81d64ebcafb4ba0f20bf548f6031cd82128c97966063aaf,52614,48647cad2f7aff5a2233bc15015bab7bffc1e8472a4fd9b09e1f15982c10aaee,,False,raw_text/S269.txt,2026-05-17T13:52:46.727935+00:00
S270,core/S270_2402.06196v3.pdf,S270_2402.06196v3.pdf,pdf,ok,,4882035,c5b884dc070cc6ed3e4ec06214fa84d4afff0873e7e7f66f8dcdcd2285e10914,209484,971424b8610771a34e499dea0f9f34d567516516c4fb589715dcd22f451c4dee,,False,raw_text/S270.txt,2026-05-17T13:52:46.727935+00:00
